TransactionID,FraudIndicator,Category,TransactionAmount,AnomalyScore,Timestamp,MerchantID,Amount,CustomerID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag
794,1,Other,11.82961471,0.175377969,2/3/2022 1:00,2057,50.23584989,1950,Customer 1950,48,Address 1950,2394.859954,8/7/2024,0
228,0,Online,10.9730234,0.188333858,1/10/2022 11:00,2962,55.79769592,1492,Customer 1492,46,Address 1492,2989.819267,5/7/2023,0
843,0,Travel,83.72095786,0.177323083,2/5/2022 2:00,2851,24.13577782,1492,Customer 1492,46,Address 1492,2989.819267,5/7/2023,0
229,0,Other,94.06229601,0.258941441,1/10/2022 12:00,2687,26.44706544,1395,Customer 1395,32,Address 1395,4381.287524,1/30/2023,1
230,0,Food,51.60730408,0.958561333,1/10/2022 13:00,2473,99.71923371,1903,Customer 1903,18,Address 1903,4718.536567,6/21/2024,0
320,0,Other,16.02693449,0.884837646,1/14/2022 7:00,2261,85.99835244,1903,Customer 1903,18,Address 1903,4718.536567,6/21/2024,0
231,0,Online,70.86813432,0.474519703,1/10/2022 14:00,2577,39.30443809,1442,Customer 1442,54,Address 1442,9760.428571,3/18/2023,0
233,0,Online,62.37409428,0.045247638,1/10/2022 16:00,2787,98.73461898,1767,Customer 1767,38,Address 1767,1238.122719,2/6/2024,0
234,0,Other,35.9457724,0.893478987,1/10/2022 17:00,2851,69.33327246,1221,Customer 1221,37,Address 1221,6722.285664,8/9/2022,0
235,0,Retail,56.42739495,0.912297399,1/10/2022 18:00,2949,65.34894374,1806,Customer 1806,61,Address 1806,7475.015619,3/16/2024,0
236,0,Retail,33.87630498,0.403826432,1/10/2022 19:00,2789,69.82507208,1999,Customer 1999,57,Address 1999,7376.854107,9/25/2024,0
805,0,Food,56.25388642,0.182422538,2/3/2022 12:00,2843,34.78006778,1999,Customer 1999,57,Address 1999,7376.854107,9/25/2024,0
240,1,Online,77.8545946,0.572268184,1/10/2022 23:00,2282,45.00641712,1892,Customer 1892,59,Address 1892,5096.276615,6/10/2024,0
241,0,Other,59.12483586,0.27209368,1/11/2022 0:00,2373,27.18554243,1830,Customer 1830,22,Address 1830,9443.195845,4/9/2024,0
242,0,Online,69.93087012,0.515765493,1/11/2022 1:00,2702,25.42051713,1515,Customer 1515,37,Address 1515,7872.506549,5/30/2023,0
804,0,Online,60.67641343,0.882698778,2/3/2022 11:00,2643,86.57748678,1515,Customer 1515,37,Address 1515,7872.506549,5/30/2023,0
243,0,Food,92.35937017,0.134472412,1/11/2022 2:00,2451,48.25294918,1479,Customer 1479,47,Address 1479,6915.090133,4/24/2023,0
244,0,Travel,24.8982594,0.174584251,1/11/2022 3:00,2789,38.65841154,1398,Customer 1398,55,Address 1398,1617.125777,2/2/2023,0
245,0,Travel,65.35616716,0.218879876,1/11/2022 4:00,2872,66.64627231,1848,Customer 1848,63,Address 1848,2524.244091,4/27/2024,0
281,0,Food,61.90352457,0.717356874,1/12/2022 16:00,2714,10.80241294,1848,Customer 1848,63,Address 1848,2524.244091,4/27/2024,0
246,0,Online,99.04387605,0.218778676,1/11/2022 5:00,2552,67.64191353,1877,Customer 1877,43,Address 1877,1848.98564,5/26/2024,0
247,0,Retail,64.90209134,0.786697774,1/11/2022 6:00,2118,95.63285443,1965,Customer 1965,44,Address 1965,2295.865935,8/22/2024,0
248,0,Other,90.59198941,0.00658986,1/11/2022 7:00,2408,81.69004136,1656,Customer 1656,48,Address 1656,5626.572877,10/18/2023,0
869,0,Retail,60.7098051,0.557724395,2/6/2022 4:00,2252,65.70225813,1656,Customer 1656,48,Address 1656,5626.572877,10/18/2023,0
249,0,Online,52.49254177,0.027117354,1/11/2022 8:00,2677,60.72469492,1180,Customer 1180,59,Address 1180,8645.383186,6/29/2022,0
385,0,Online,49.53962601,0.671095,1/17/2022 0:00,2265,55.76476529,1180,Customer 1180,59,Address 1180,8645.383186,6/29/2022,0
887,0,Online,30.63373779,0.755851097,2/6/2022 22:00,2813,25.5279902,1180,Customer 1180,59,Address 1180,8645.383186,6/29/2022,0
250,0,Retail,21.65134655,0.870231178,1/11/2022 9:00,2040,60.55808101,1244,Customer 1244,46,Address 1244,8723.861427,9/1/2022,0
398,0,Online,35.65627562,0.468676298,1/17/2022 13:00,2907,40.36412587,1244,Customer 1244,46,Address 1244,8723.861427,9/1/2022,0
662,0,Online,91.52325525,0.516422951,1/28/2022 13:00,2385,92.69624971,1244,Customer 1244,46,Address 1244,8723.861427,9/1/2022,0
807,0,Retail,23.79471541,0.824376126,2/3/2022 14:00,2929,51.93353982,1244,Customer 1244,46,Address 1244,8723.861427,9/1/2022,0
251,0,Retail,78.56612335,0.64936662,1/11/2022 10:00,2007,38.53310954,1406,Customer 1406,56,Address 1406,6284.739666,2/10/2023,0
622,0,Food,32.67471583,0.658901922,1/26/2022 21:00,2655,77.36867757,1406,Customer 1406,56,Address 1406,6284.739666,2/10/2023,0
883,0,Retail,12.84518823,0.427178633,2/6/2022 18:00,2050,63.53186106,1406,Customer 1406,56,Address 1406,6284.739666,2/10/2023,0
252,0,Food,80.25449381,0.707481159,1/11/2022 11:00,2120,39.64193471,1546,Customer 1546,52,Address 1546,6282.241817,6/30/2023,0
253,0,Travel,15.05352197,0.510508167,1/11/2022 12:00,2033,52.32859081,1316,Customer 1316,41,Address 1316,1538.03304,11/12/2022,0
255,0,Other,92.88343589,0.814211345,1/11/2022 14:00,2903,74.41673715,1983,Customer 1983,42,Address 1983,4754.880202,9/9/2024,0
257,0,Food,71.33796707,0.555628031,1/11/2022 16:00,2627,23.74031905,1441,Customer 1441,37,Address 1441,7268.82735,3/17/2023,0
500,0,Food,21.63628002,0.093706878,1/21/2022 19:00,2187,67.29044395,1441,Customer 1441,37,Address 1441,7268.82735,3/17/2023,0
258,0,Travel,64.84821624,0.455899096,1/11/2022 17:00,2266,72.19579593,1198,Customer 1198,62,Address 1198,7777.442049,7/17/2022,0
259,0,Other,79.51078293,0.275612963,1/11/2022 18:00,2298,63.92237414,1990,Customer 1990,63,Address 1990,7417.757201,9/16/2024,0
969,0,Travel,81.3722279,0.790697158,2/10/2022 8:00,2906,70.8417938,1990,Customer 1990,63,Address 1990,7417.757201,9/16/2024,0
260,0,Online,35.661095,0.34851838,1/11/2022 19:00,2228,32.12173424,1893,Customer 1893,45,Address 1893,9608.404562,6/11/2024,0
278,0,Other,62.47164635,0.652001606,1/12/2022 13:00,2510,61.10932034,1893,Customer 1893,45,Address 1893,9608.404562,6/11/2024,0
261,0,Food,34.53383407,0.991626339,1/11/2022 20:00,2911,61.32263139,1558,Customer 1558,35,Address 1558,9927.157719,7/12/2023,0
598,0,Retail,72.91096187,0.909676444,1/25/2022 21:00,2979,13.9127747,1558,Customer 1558,35,Address 1558,9927.157719,7/12/2023,0
263,0,Food,11.86341116,0.217542641,1/11/2022 22:00,2509,27.3369404,1253,Customer 1253,62,Address 1253,5185.762082,9/10/2022,0
264,0,Food,26.57347152,0.202206374,1/11/2022 23:00,2104,31.30582519,1455,Customer 1455,39,Address 1455,3227.699686,3/31/2023,0
685,0,Travel,19.37208876,0.971195211,1/29/2022 12:00,2862,94.33750212,1455,Customer 1455,39,Address 1455,3227.699686,3/31/2023,0
266,0,Travel,59.42213532,0.612033514,1/12/2022 1:00,2120,32.85924468,1393,Customer 1393,47,Address 1393,3238.184097,1/28/2023,0
871,0,Retail,71.62189341,0.95061644,2/6/2022 6:00,2875,50.24325458,1393,Customer 1393,47,Address 1393,3238.184097,1/28/2023,0
268,0,Retail,84.31669593,0.864097225,1/12/2022 3:00,2681,26.61945951,1433,Customer 1433,55,Address 1433,6991.289067,3/9/2023,0
388,0,Travel,75.98942995,0.408791456,1/17/2022 3:00,2817,25.8500697,1433,Customer 1433,55,Address 1433,6991.289067,3/9/2023,0
888,0,Travel,10.24979371,0.277191726,2/6/2022 23:00,2938,74.06906246,1433,Customer 1433,55,Address 1433,6991.289067,3/9/2023,0
269,0,Travel,36.1555284,0.740778862,1/12/2022 4:00,2023,56.2795873,1229,Customer 1229,18,Address 1229,7030.677982,8/17/2022,0
270,0,Travel,27.51526729,0.607752002,1/12/2022 5:00,2228,79.53936402,1786,Customer 1786,50,Address 1786,1656.961894,2/25/2024,0
458,0,Retail,12.81115413,0.931140006,1/20/2022 1:00,2625,35.2901045,1786,Customer 1786,50,Address 1786,1656.961894,2/25/2024,0
566,0,Other,12.94783816,0.45039549,1/24/2022 13:00,2559,71.98504539,1786,Customer 1786,50,Address 1786,1656.961894,2/25/2024,0
271,1,Other,10.8310472,0.620899111,1/12/2022 6:00,2611,36.75441407,1432,Customer 1432,36,Address 1432,5930.219714,3/8/2023,1
272,1,Travel,30.82326807,0.04434239,1/12/2022 7:00,2241,58.17973708,1944,Customer 1944,51,Address 1944,2462.046546,8/1/2024,0
481,0,Online,48.91908225,0.493223184,1/21/2022 0:00,2355,44.37900942,1944,Customer 1944,51,Address 1944,2462.046546,8/1/2024,0
811,0,Travel,28.04343569,0.000929961,2/3/2022 18:00,2624,76.74537671,1944,Customer 1944,51,Address 1944,2462.046546,8/1/2024,0
273,0,Other,20.01826492,0.40316133,1/12/2022 8:00,2779,28.30389997,1512,Customer 1512,64,Address 1512,7327.564,5/27/2023,0
444,0,Retail,35.90601379,0.819561064,1/19/2022 11:00,2539,76.41250123,1512,Customer 1512,64,Address 1512,7327.564,5/27/2023,0
274,0,Travel,59.42577417,0.950762883,1/12/2022 9:00,2262,35.92410077,1354,Customer 1354,45,Address 1354,3903.794554,12/20/2022,0
275,0,Online,49.11928354,0.732851722,1/12/2022 10:00,2705,78.31270714,1873,Customer 1873,31,Address 1873,4025.340053,5/22/2024,0
304,0,Retail,50.70585723,0.831704277,1/13/2022 15:00,2280,15.08358251,1873,Customer 1873,31,Address 1873,4025.340053,5/22/2024,0
277,0,Retail,41.09922894,0.41853926,1/12/2022 12:00,2721,70.79730571,1958,Customer 1958,57,Address 1958,8961.011692,8/15/2024,0
279,0,Food,87.47329708,0.612971594,1/12/2022 14:00,2491,56.75461699,1535,Customer 1535,53,Address 1535,8720.210863,6/19/2023,0
280,0,Retail,31.21483132,0.770159801,1/12/2022 15:00,2553,16.21986005,1351,Customer 1351,32,Address 1351,6685.598454,12/17/2022,0
588,0,Other,63.0142397,0.610811417,1/25/2022 11:00,2142,74.32146924,1351,Customer 1351,32,Address 1351,6685.598454,12/17/2022,0
282,0,Travel,96.57198893,0.586759535,1/12/2022 17:00,2713,66.5700245,1562,Customer 1562,43,Address 1562,9938.922919,7/16/2023,0
514,0,Travel,21.79619775,0.693242014,1/22/2022 9:00,2841,47.31206588,1562,Customer 1562,43,Address 1562,9938.922919,7/16/2023,0
283,0,Retail,37.99213523,0.562189647,1/12/2022 18:00,2083,26.1339922,1817,Customer 1817,28,Address 1817,3402.333161,3/27/2024,0
284,0,Other,51.99564189,0.703766768,1/12/2022 19:00,2223,17.31735493,1649,Customer 1649,54,Address 1649,7708.879304,10/11/2023,0
784,0,Online,27.19986016,0.283015578,2/2/2022 15:00,2774,24.99217212,1649,Customer 1649,54,Address 1649,7708.879304,10/11/2023,0
285,0,Retail,61.43609226,0.26497635,1/12/2022 20:00,2886,75.32446317,1505,Customer 1505,33,Address 1505,9012.48065,5/20/2023,0
286,0,Travel,14.52352131,0.119439939,1/12/2022 21:00,2287,30.76847777,1513,Customer 1513,47,Address 1513,6238.20632,5/28/2023,0
706,0,Travel,43.64841567,0.463674585,1/30/2022 9:00,2059,50.21421192,1513,Customer 1513,47,Address 1513,6238.20632,5/28/2023,0
287,0,Other,33.9135831,0.58737649,1/12/2022 22:00,2328,57.45622414,1604,Customer 1604,36,Address 1604,4470.138106,8/27/2023,0
521,0,Food,72.13402241,0.521600108,1/22/2022 16:00,2415,29.32097037,1604,Customer 1604,36,Address 1604,4470.138106,8/27/2023,0
288,0,Online,78.97968796,0.825686913,1/12/2022 23:00,2808,73.30329705,1972,Customer 1972,39,Address 1972,6552.817253,8/29/2024,0
432,0,Retail,15.16343326,0.044166624,1/18/2022 23:00,2635,82.11116076,1972,Customer 1972,39,Address 1972,6552.817253,8/29/2024,0
289,1,Food,51.13891597,0.757282917,1/13/2022 0:00,2492,96.2332142,1165,Customer 1165,48,Address 1165,4115.718544,6/14/2022,0
927,1,Online,49.87894111,0.617915351,2/8/2022 14:00,2544,93.18676505,1165,Customer 1165,48,Address 1165,4115.718544,6/14/2022,0
290,0,Travel,69.59584397,0.919952047,1/13/2022 1:00,2039,77.30466543,1597,Customer 1597,33,Address 1597,7732.131278,8/20/2023,0
850,0,Retail,47.56468631,0.858134204,2/5/2022 9:00,2850,63.46015787,1597,Customer 1597,33,Address 1597,7732.131278,8/20/2023,0
291,0,Retail,66.20543512,0.894686497,1/13/2022 2:00,2746,62.77388545,1462,Customer 1462,30,Address 1462,9035.12333,4/7/2023,0
462,0,Food,44.49468759,0.248708757,1/20/2022 5:00,2630,53.23106554,1462,Customer 1462,30,Address 1462,9035.12333,4/7/2023,0
292,0,Retail,58.01664841,0.396400987,1/13/2022 3:00,2754,56.55035975,1712,Customer 1712,58,Address 1712,4878.871298,12/13/2023,0
659,0,Other,50.19969175,0.37072232,1/28/2022 10:00,2438,42.82128467,1712,Customer 1712,58,Address 1712,4878.871298,12/13/2023,0
293,0,Travel,79.28311196,0.296190375,1/13/2022 4:00,2038,91.37503293,1100,Customer 1100,62,Address 1100,2924.235911,4/10/2022,0
294,0,Other,16.92260059,0.401232954,1/13/2022 5:00,2253,35.15145131,1009,Customer 1009,32,Address 1009,5359.74781,1/9/2022,0
914,0,Other,94.93170387,0.856704244,2/8/2022 1:00,2701,96.52314249,1009,Customer 1009,32,Address 1009,5359.74781,1/9/2022,0
295,0,Food,22.6547138,0.797905003,1/13/2022 6:00,2013,34.52085974,1770,Customer 1770,36,Address 1770,6847.490921,2/9/2024,1
613,0,Other,33.42063795,0.260798918,1/26/2022 12:00,2184,16.18284657,1770,Customer 1770,36,Address 1770,6847.490921,2/9/2024,1
694,0,Online,80.04805231,0.680702451,1/29/2022 21:00,2486,29.95441569,1770,Customer 1770,36,Address 1770,6847.490921,2/9/2024,1
297,0,Retail,82.52626114,0.740551881,1/13/2022 8:00,2069,51.40358574,1953,Customer 1953,18,Address 1953,5323.113544,8/10/2024,0
300,0,Other,55.29097106,0.491499782,1/13/2022 11:00,2960,46.2432624,1940,Customer 1940,29,Address 1940,6383.377145,7/28/2024,0
303,0,Travel,51.24351029,0.690766946,1/13/2022 14:00,2703,61.98793645,1135,Customer 1135,49,Address 1135,7871.385911,5/15/2022,0
306,0,Retail,18.86049747,0.131599399,1/13/2022 17:00,2265,14.32561896,1701,Customer 1701,50,Address 1701,7244.499732,12/2/2023,0
966,0,Online,77.58719068,0.893001725,2/10/2022 5:00,2465,59.02928085,1701,Customer 1701,50,Address 1701,7244.499732,12/2/2023,0
307,0,Travel,13.47867254,0.269449435,1/13/2022 18:00,2239,74.04598057,1392,Customer 1392,37,Address 1392,4900.652704,1/27/2023,0
308,0,Online,74.97224621,0.767732035,1/13/2022 19:00,2020,13.77539183,1468,Customer 1468,45,Address 1468,2410.574677,4/13/2023,0
310,0,Other,83.10914211,0.083805641,1/13/2022 21:00,2469,76.94851056,1305,Customer 1305,23,Address 1305,4624.660779,11/1/2022,0
311,0,Travel,81.94669265,0.006969584,1/13/2022 22:00,2864,27.45311649,1060,Customer 1060,38,Address 1060,9121.230251,3/1/2022,0
925,0,Travel,11.44312747,0.260639846,2/8/2022 12:00,2841,77.58925205,1060,Customer 1060,38,Address 1060,9121.230251,3/1/2022,0
991,0,Retail,27.29449136,0.645743908,2/11/2022 6:00,2947,37.54797796,1060,Customer 1060,38,Address 1060,9121.230251,3/1/2022,0
312,0,Retail,18.37041241,0.285994427,1/13/2022 23:00,2195,61.47768761,1557,Customer 1557,62,Address 1557,7585.899378,7/11/2023,0
313,0,Online,71.94075358,0.581375184,1/14/2022 0:00,2479,68.6404364,1157,Customer 1157,60,Address 1157,8479.723197,6/6/2022,1
346,0,Food,75.64047375,0.659418957,1/15/2022 9:00,2571,38.6931672,1157,Customer 1157,60,Address 1157,8479.723197,6/6/2022,1
314,0,Other,84.8940852,0.317943254,1/14/2022 1:00,2354,39.75178064,1968,Customer 1968,60,Address 1968,8884.809637,8/25/2024,0
315,0,Travel,26.08556185,0.736441633,1/14/2022 2:00,2506,84.98269507,1555,Customer 1555,45,Address 1555,1776.632987,7/9/2023,0
770,0,Online,99.37033289,0.925980753,2/2/2022 1:00,2834,66.96487882,1555,Customer 1555,45,Address 1555,1776.632987,7/9/2023,0
318,0,Retail,45.88273508,0.617371645,1/14/2022 5:00,2335,64.22877239,1346,Customer 1346,36,Address 1346,5760.887631,12/12/2022,0
321,0,Food,54.92016404,0.93899428,1/14/2022 8:00,2142,57.86994337,1078,Customer 1078,32,Address 1078,1689.971098,3/19/2022,0
325,0,Online,49.45731634,0.726989914,1/14/2022 12:00,2920,47.84508341,1783,Customer 1783,31,Address 1783,9728.453507,2/22/2024,0
326,0,Food,94.55363187,0.355147934,1/14/2022 13:00,2801,14.61512053,1695,Customer 1695,35,Address 1695,8553.037244,11/26/2023,0
993,0,Food,20.87510266,0.293700679,2/11/2022 8:00,2791,31.14535668,1695,Customer 1695,35,Address 1695,8553.037244,11/26/2023,0
327,0,Other,12.06786954,0.536998781,1/14/2022 14:00,2679,60.68884239,1172,Customer 1172,26,Address 1172,3476.682579,6/21/2022,0
328,0,Food,24.06076457,0.631937553,1/14/2022 15:00,2606,61.23217478,1947,Customer 1947,22,Address 1947,5158.860497,8/4/2024,0
329,0,Food,59.29937764,0.956500552,1/14/2022 16:00,2182,93.37250432,1086,Customer 1086,63,Address 1086,4190.332237,3/27/2022,0
330,1,Food,47.67133354,0.066511421,1/14/2022 17:00,2838,95.76692181,1275,Customer 1275,23,Address 1275,7853.487314,10/2/2022,0
331,0,Other,34.97478549,0.791993698,1/14/2022 18:00,2567,61.88904454,1657,Customer 1657,58,Address 1657,4754.221573,10/19/2023,0
332,1,Travel,28.35578215,0.221757413,1/14/2022 19:00,2217,70.86740451,1624,Customer 1624,18,Address 1624,4741.807019,9/16/2023,0
565,0,Food,71.22961284,0.689377719,1/24/2022 12:00,2212,49.69599608,1624,Customer 1624,18,Address 1624,4741.807019,9/16/2023,0
333,1,Other,70.81285453,0.012760129,1/14/2022 20:00,2211,70.95760929,1729,Customer 1729,29,Address 1729,8202.526504,12/30/2023,0
334,0,Other,51.91680742,0.948073283,1/14/2022 21:00,2474,47.59519155,1300,Customer 1300,40,Address 1300,2446.898958,10/27/2022,0
336,0,Retail,64.06478659,0.798586257,1/14/2022 23:00,2899,64.29960606,1280,Customer 1280,60,Address 1280,8295.281558,10/7/2022,0
906,0,Retail,34.79164661,0.403552983,2/7/2022 17:00,2081,90.38789074,1280,Customer 1280,60,Address 1280,8295.281558,10/7/2022,0
337,0,Other,53.56586868,0.148080122,1/15/2022 0:00,2169,59.06558827,1058,Customer 1058,50,Address 1058,5923.741951,2/27/2022,0
780,0,Travel,89.49786591,0.317049417,2/2/2022 11:00,2825,37.21490182,1058,Customer 1058,50,Address 1058,5923.741951,2/27/2022,0
941,0,Travel,93.38303349,0.051073306,2/9/2022 4:00,2385,13.84485712,1058,Customer 1058,50,Address 1058,5923.741951,2/27/2022,0
339,0,Travel,81.11241004,0.397370963,1/15/2022 2:00,2081,26.18399976,1067,Customer 1067,36,Address 1067,1555.740254,3/8/2022,0
340,0,Other,55.87043537,0.49312731,1/15/2022 3:00,2089,69.17234281,1438,Customer 1438,53,Address 1438,1779.986718,3/14/2023,0
723,0,Food,11.1067394,0.850092502,1/31/2022 2:00,2127,49.08200983,1438,Customer 1438,53,Address 1438,1779.986718,3/14/2023,0
341,0,Food,48.30064943,0.701630082,1/15/2022 4:00,2215,60.74497628,1531,Customer 1531,29,Address 1531,3163.58835,6/15/2023,0
593,0,Other,33.88586296,0.989508393,1/25/2022 16:00,2091,27.87987923,1531,Customer 1531,29,Address 1531,3163.58835,6/15/2023,0
342,0,Retail,10.14333882,0.053330503,1/15/2022 5:00,2847,60.98699494,1832,Customer 1832,47,Address 1832,8825.817319,4/11/2024,0
343,0,Other,39.32528733,0.857362019,1/15/2022 6:00,2235,99.61607032,1382,Customer 1382,40,Address 1382,2896.257873,1/17/2023,0
542,0,Food,77.23851862,0.56851222,1/23/2022 13:00,2657,44.09464247,1382,Customer 1382,40,Address 1382,2896.257873,1/17/2023,0
344,0,Other,45.51139833,0.337558705,1/15/2022 7:00,2238,84.49928399,1434,Customer 1434,19,Address 1434,1696.877884,3/10/2023,0
345,0,Food,38.54509216,0.858293762,1/15/2022 8:00,2363,37.8730796,1440,Customer 1440,23,Address 1440,3930.467975,3/16/2023,0
347,0,Other,55.28799945,0.982233144,1/15/2022 10:00,2382,45.02844839,1328,Customer 1328,62,Address 1328,4443.037377,11/24/2022,0
819,0,Retail,14.93205607,0.020229668,2/4/2022 2:00,2235,80.55842031,1328,Customer 1328,62,Address 1328,4443.037377,11/24/2022,0
348,0,Online,76.78513202,0.197697419,1/15/2022 11:00,2371,66.47618425,1957,Customer 1957,57,Address 1957,1547.054576,8/14/2024,0
349,0,Online,54.42464189,0.101295929,1/15/2022 12:00,2813,74.41312192,1033,Customer 1033,50,Address 1033,2042.692352,2/2/2022,0
715,0,Other,61.12091511,0.08627543,1/30/2022 18:00,2379,72.44134982,1033,Customer 1033,50,Address 1033,2042.692352,2/2/2022,0
350,0,Online,81.38910742,0.125267629,1/15/2022 13:00,2836,43.45501372,1615,Customer 1615,28,Address 1615,9447.919781,9/7/2023,0
464,0,Travel,55.76670589,0.223972831,1/20/2022 7:00,2225,15.72113143,1615,Customer 1615,28,Address 1615,9447.919781,9/7/2023,0
777,0,Travel,71.69931106,0.465919521,2/2/2022 8:00,2959,38.4598136,1615,Customer 1615,28,Address 1615,9447.919781,9/7/2023,0
353,0,Other,49.05614325,0.034554117,1/15/2022 16:00,2051,89.08776662,1137,Customer 1137,52,Address 1137,4843.333769,5/17/2022,0
575,0,Retail,90.20980447,0.241380289,1/24/2022 22:00,2380,62.98349325,1137,Customer 1137,52,Address 1137,4843.333769,5/17/2022,0
631,0,Online,56.75233728,0.227419909,1/27/2022 6:00,2303,42.32786547,1137,Customer 1137,52,Address 1137,4843.333769,5/17/2022,0
354,0,Travel,24.82031446,0.625373043,1/15/2022 17:00,2208,66.08579501,1176,Customer 1176,20,Address 1176,5493.960539,6/25/2022,0
558,0,Food,57.22281084,0.065989496,1/24/2022 5:00,2743,18.42478705,1176,Customer 1176,20,Address 1176,5493.960539,6/25/2022,0
604,0,Travel,94.80117505,0.265554035,1/26/2022 3:00,2175,68.30467543,1176,Customer 1176,20,Address 1176,5493.960539,6/25/2022,0
855,0,Other,71.47864756,0.59405169,2/5/2022 14:00,2892,59.56766601,1176,Customer 1176,20,Address 1176,5493.960539,6/25/2022,0
357,0,Travel,50.0652556,0.200797241,1/15/2022 20:00,2429,33.61255713,1048,Customer 1048,49,Address 1048,8077.878412,2/17/2022,0
358,0,Food,50.13305863,0.120625623,1/15/2022 21:00,2897,41.67071054,1073,Customer 1073,56,Address 1073,2392.922412,3/14/2022,0
547,0,Food,14.02476238,0.306167111,1/23/2022 18:00,2365,98.6464022,1073,Customer 1073,56,Address 1073,2392.922412,3/14/2022,0
359,0,Travel,46.65509369,0.231796172,1/15/2022 22:00,2859,47.12640903,1572,Customer 1572,47,Address 1572,2067.485108,7/26/2023,0
709,0,Food,33.12035016,0.2546949,1/30/2022 12:00,2822,54.75994303,1572,Customer 1572,47,Address 1572,2067.485108,7/26/2023,0
360,0,Online,16.47168996,0.203170173,1/15/2022 23:00,2534,41.70586082,1264,Customer 1264,23,Address 1264,6025.002661,9/21/2022,0
570,0,Travel,45.70892854,0.770579441,1/24/2022 17:00,2129,80.89642699,1264,Customer 1264,23,Address 1264,6025.002661,9/21/2022,0
361,0,Travel,76.53717233,0.355828937,1/16/2022 0:00,2094,42.3281186,1864,Customer 1864,50,Address 1864,2546.725196,5/13/2024,0
362,0,Food,30.77289757,0.505991109,1/16/2022 1:00,2271,71.73685913,1285,Customer 1285,47,Address 1285,6040.584197,10/12/2022,0
363,0,Online,40.85281886,0.452325798,1/16/2022 2:00,2287,72.73147248,1602,Customer 1602,40,Address 1602,3812.531832,8/25/2023,0
365,0,Travel,81.51690625,0.238982719,1/16/2022 4:00,2103,40.65897855,1214,Customer 1214,42,Address 1214,6807.184598,8/2/2022,0
414,0,Travel,98.46506213,0.030446939,1/18/2022 5:00,2564,69.88048812,1214,Customer 1214,42,Address 1214,6807.184598,8/2/2022,0
366,0,Other,80.29202974,0.657401533,1/16/2022 5:00,2597,38.31991504,1682,Customer 1682,39,Address 1682,8191.359573,11/13/2023,0
367,0,Travel,66.1118619,0.87356087,1/16/2022 6:00,2279,67.84335713,1777,Customer 1777,54,Address 1777,7409.497597,2/16/2024,0
982,0,Food,34.0636903,0.910335052,2/10/2022 21:00,2408,15.8806543,1777,Customer 1777,54,Address 1777,7409.497597,2/16/2024,0
368,0,Online,24.22546795,0.890460483,1/16/2022 7:00,2221,39.3115908,1272,Customer 1272,48,Address 1272,5815.458024,9/29/2022,0
369,0,Online,20.70202871,0.914123002,1/16/2022 8:00,2533,70.52010577,1427,Customer 1427,37,Address 1427,6728.011183,3/3/2023,0
371,0,Other,50.12328349,0.868558704,1/16/2022 10:00,2262,41.02830654,1339,Customer 1339,53,Address 1339,7374.113944,12/5/2022,0
372,0,Other,66.69191083,0.137837134,1/16/2022 11:00,2193,63.45304123,1855,Customer 1855,56,Address 1855,3104.726106,5/4/2024,0
374,0,Travel,88.18799983,0.509208001,1/16/2022 13:00,2978,74.94314154,1967,Customer 1967,21,Address 1967,1188.952992,8/24/2024,0
377,0,Online,79.80653967,0.658093339,1/16/2022 16:00,2175,94.34946872,1416,Customer 1416,21,Address 1416,9375.112085,2/20/2023,0
378,0,Food,43.5974864,0.373162279,1/16/2022 17:00,2477,25.56289773,1586,Customer 1586,40,Address 1586,4726.937231,8/9/2023,0
406,0,Online,37.19806891,0.41288232,1/17/2022 21:00,2449,16.35898577,1586,Customer 1586,40,Address 1586,4726.937231,8/9/2023,0
657,0,Retail,98.11179384,0.580527475,1/28/2022 8:00,2526,70.98847724,1586,Customer 1586,40,Address 1586,4726.937231,8/9/2023,0
379,0,Online,50.65348135,0.525605728,1/16/2022 18:00,2412,95.69370268,1482,Customer 1482,26,Address 1482,2076.807796,4/27/2023,0
939,0,Travel,81.48455823,0.836650306,2/9/2022 2:00,2871,88.99270051,1482,Customer 1482,26,Address 1482,2076.807796,4/27/2023,0
380,0,Other,20.48763244,0.609594768,1/16/2022 19:00,2617,35.73345141,1400,Customer 1400,60,Address 1400,8314.951074,2/4/2023,0
382,0,Food,78.8116347,0.407726199,1/16/2022 21:00,2941,16.55367816,1397,Customer 1397,35,Address 1397,9060.932373,2/1/2023,0
384,0,Other,96.63891493,0.379879305,1/16/2022 23:00,2635,31.80425218,1516,Customer 1516,41,Address 1516,8658.737447,5/31/2023,0
702,0,Other,27.04852118,0.642869805,1/30/2022 5:00,2591,68.89307696,1516,Customer 1516,41,Address 1516,8658.737447,5/31/2023,0
940,0,Online,97.63612942,0.983743683,2/9/2022 3:00,2273,74.09706891,1516,Customer 1516,41,Address 1516,8658.737447,5/31/2023,0
386,0,Food,77.1227356,0.202927367,1/17/2022 1:00,2814,72.91097613,1750,Customer 1750,36,Address 1750,8128.690436,1/20/2024,0
713,0,Other,92.23840355,0.744907306,1/30/2022 16:00,2592,38.9602813,1750,Customer 1750,36,Address 1750,8128.690436,1/20/2024,0
389,0,Travel,34.18003279,0.301785244,1/17/2022 4:00,2399,94.52284776,1645,Customer 1645,60,Address 1645,2989.523514,10/7/2023,0
